Unnamed: 0,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,salary
26442,64,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,35,United-States,1
30721,23,Private,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,35,Mexico,0
11583,20,Private,Some-college,10,Separated,Other-service,Own-child,White,Female,30,United-States,0
3114,20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,30,United-States,0
1330,25,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,40,United-States,0
24975,57,Private,9th,5,Married-civ-spouse,Sales,Husband,Black,Male,55,United-States,1
5304,28,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,45,United-States,0
14337,43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
23372,22,Private,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,40,United-States,0
6610,29,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,0
13555,43,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,1
16489,22,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,48,United-States,1
5373,29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
4948,60,Federal-gov,Some-college,10,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,40,United-States,0
1819,43,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,50,United-States,1
31994,31,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
31768,45,Private,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,40,United-States,0
4425,29,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Canada,0
27566,56,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,0
31669,51,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,1
10821,23,Private,Some-college,10,Never-married,Other-service,Other-relative,White,Female,25,United-States,0
25113,23,Private,Preschool,1,Never-married,Other-service,Own-child,White,Female,15,United-States,0
12917,26,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,40,United-States,0
26414,57,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
11074,53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
26189,17,Private,9th,5,Never-married,Sales,Own-child,Black,Male,22,United-States,0
11094,47,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,60,United-States,0
14367,46,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1
10266,56,Self-emp-inc,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,99,United-States,0
27045,63,Private,Some-college,10,Widowed,Adm-clerical,Unmarried,White,Female,43,United-States,0
13910,73,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,20,United-States,0
29744,66,State-gov,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Black,Male,55,United-States,1
22760,34,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
4714,22,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,13,United-States,0
10799,45,Local-gov,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,1
6011,34,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
933,23,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,Mexico,0
24942,25,Private,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0
6488,29,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0
8533,34,State-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,55,United-States,0
645,50,Self-emp-inc,Doctorate,16,Separated,Prof-specialty,Not-in-family,White,Male,40,United-States,1
9528,46,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,40,United-States,0
9940,33,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0
11870,47,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,1
10542,36,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0
15491,19,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,40,United-States,0
26060,52,Local-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,1
2122,23,Private,HS-grad,9,Never-married,Protective-serv,Own-child,Black,Male,16,United-States,0
9868,36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
25900,35,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
30101,34,Private,10th,6,Divorced,Machine-op-inspct,Not-in-family,Black,Male,60,United-States,0
22713,61,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
8570,45,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
15956,59,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
8486,25,Private,Some-college,10,Never-married,Transport-moving,Not-in-family,Black,Male,40,United-States,0
2740,38,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,1
7303,31,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,45,United-States,0
6054,43,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,24,United-States,0
32303,59,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,United-States,0
8517,29,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0
11927,36,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,35,United-States,0
5123,28,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,55,United-States,0
2429,36,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,84,United-States,0
29700,37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,68,United-States,0
18944,44,Federal-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,0
17441,32,Private,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,40,United-States,0
16299,22,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,20,Mexico,0
12888,33,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,62,United-States,0
23576,23,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,30,United-States,0
9969,26,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
26334,53,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0
30745,22,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,25,United-States,0
24019,17,Private,10th,6,Never-married,Handlers-cleaners,Own-child,White,Male,20,United-States,0
22260,31,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,43,United-States,0
5909,55,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,55,United-States,1
14321,36,Private,Some-college,10,Widowed,Sales,Not-in-family,White,Female,20,United-States,0
21351,40,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,15,United-States,1
16813,33,Private,5th-6th,3,Separated,Other-service,Unmarried,White,Female,40,Mexico,0
13506,30,Private,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,40,United-States,1
8125,53,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Unmarried,White,Male,60,United-States,1
27020,67,Private,Some-college,10,Widowed,Sales,Not-in-family,White,Female,25,Nicaragua,0
9735,78,Private,Masters,14,Widowed,Craft-repair,Unmarried,Asian-Pac-Islander,Male,40,South,0
1688,53,Private,9th,5,Divorced,Other-service,Not-in-family,White,Female,36,Canada,0
18766,18,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,25,United-States,0
16022,45,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,0
11827,30,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0
32141,34,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,40,Germany,0
5557,37,Private,Some-college,10,Separated,Other-service,Unmarried,White,Female,40,United-States,0
18377,33,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,0
3533,63,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,40,Cuba,0
11955,44,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,70,United-States,1
791,41,Self-emp-inc,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,0
17404,38,Self-emp-not-inc,10th,6,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
15754,47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,55,United-States,1
9882,43,Private,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,50,United-States,0
8844,24,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,30,United-States,0
358,42,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,0
7618,35,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,35,United-States,0
14910,32,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,Italy,0
228,75,Private,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,White,Female,20,Columbia,0
31121,35,Private,Some-college,10,Never-married,Sales,Not-in-family,White,Male,40,United-States,0
2459,31,Self-emp-not-inc,Assoc-voc,11,Divorced,Craft-repair,Own-child,White,Male,20,United-States,0
6884,35,Private,Assoc-voc,11,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,44,United-States,0
30493,33,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,0
19599,55,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0
12292,17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0
3859,48,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,0
1564,42,Federal-gov,HS-grad,9,Separated,Other-service,Other-relative,Black,Female,40,United-States,0
11588,45,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,32,United-States,0
20779,27,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,0
17540,48,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,China,1
20307,47,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
26981,41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
5226,51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
10195,23,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,United-States,0
28858,62,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,53,United-States,0
26487,46,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
25577,41,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,China,0
7023,50,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,36,United-States,1
10285,39,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,0
20289,40,Private,9th,5,Never-married,Craft-repair,Other-relative,Black,Male,49,United-States,0
998,40,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,0
13154,46,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,0
17693,56,Private,Some-college,10,Separated,Tech-support,Unmarried,Black,Female,38,United-States,0
5310,40,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,0
889,29,Private,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,45,United-States,0
17137,43,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,0
11876,53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
10706,37,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Male,40,United-States,0
491,46,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,40,United-States,0
9997,21,Private,Some-college,10,Never-married,Transport-moving,Own-child,Black,Male,40,United-States,0
20896,41,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
10650,30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,0
3764,19,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,50,United-States,0
28570,48,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,60,United-States,1
29768,38,Private,Masters,14,Never-married,Exec-managerial,Unmarried,Black,Female,35,United-States,0
28866,43,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,37,United-States,1
30343,41,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,40,United-States,1
28016,19,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,35,United-States,0
1018,22,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,0
2983,55,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,United-States,0
12752,42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,0
4579,43,Private,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,38,United-States,0
26026,34,Private,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,35,United-States,0
25997,38,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,36,United-States,1
31804,20,Federal-gov,Some-college,10,Never-married,Protective-serv,Own-child,Black,Male,40,United-States,0
4443,45,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
19186,23,Private,7th-8th,4,Never-married,Machine-op-inspct,Own-child,Black,Female,40,Dominican-Republic,0
28232,64,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,24,Italy,0
8900,24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
8796,39,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,99,United-States,1
6905,60,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,0
15601,32,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,1
6301,30,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
4010,22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,0
9597,63,State-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,38,United-States,0
30275,18,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,10,United-States,0
22541,36,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,35,Guatemala,0
29078,60,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,0
5657,33,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,41,United-States,1
25119,37,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,1
18868,32,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,20,United-States,1
18098,45,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,20,United-States,0
11149,42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,1
21168,43,Private,12th,8,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,0
2458,29,Local-gov,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,38,United-States,0
26754,42,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,United-States,0
24017,65,State-gov,7th-8th,4,Widowed,Other-service,Other-relative,White,Female,24,United-States,0
26641,55,Self-emp-not-inc,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,35,United-States,0
22349,21,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,40,United-States,0
25532,43,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,United-States,1
14238,72,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,1
1934,25,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,0
2784,61,Private,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,Black,Male,40,United-States,0
